query,entity_text,entity_label,index
Where is Block D located?,Block D,building,2694
I need to find the classrooms in Block D.,Block D,building,2695
Can you show me the map of Block D?,Block D,building,2696
Where is the D Block located?,D Block,building,2697
I have a meeting in D Block tomorrow.,D Block,building,2698
Can I find the library in D Block?,D Block,building,2699
Where is the D Zone building located?,D Zone,building,2700
I need to go to D Zone for my lecture today,D Zone,building,2701
Can I find a quiet spot in D Zone?,D Zone,building,2702
Where is the D Zone located?,D Zone,building,2703
I want to go to D Zone for lunch,D Zone,building,2704
What events are happening in D Zone today,D Zone,building,2705
What are the office hours of D Block?,D Block,building,2706
I have a class in D Block tomorrow.,D Block,building,2707
Where is the exam room located in D Block?,D Block,building,2708
Where is the XMUM IAEC?,XMUM IAEC,building,2709
Can I find the XMUM IAEC on campus?,XMUM IAEC,building,2710
What's the address of XMUM IAEC?,XMUM IAEC,building,2711
Is XMUM IAEC open on weekends?,XMUM IAEC,building,2712
Where is the IAEC located?,IAEC,building,2713
What classes are being held in IAEC today?,IAEC,building,2714
How do I get to IAEC from my dorm?,IAEC,building,2715
Where is the IAEC Building located?,IAEC Building,building,2716
What events are happening in the IAEC Building today?,IAEC Building,building,2717
Can I have a meeting at the IAEC Building?,IAEC Building,building,2718
I'm looking for the IAEC Building,IAEC Building,building,2719
What is the address of IAEC Building?,IAEC Building,building,2720
Can you show me where the IAEC Building is?,IAEC Building,building,2721
Where is the IAEC building located?,IAEC,building,2722
Can I find the IAEC building on campus?,IAEC,building,2723
How do I get to the IAEC building?,IAEC,building,2724
Where is the school hotel?,school hotel,building,2725
I want to stay at the school hotel tonight.,school hotel,building,2726
What's the address of the school hotel?,school hotel,building,2727
What is the address of the hotel in downtown?,hotel,building,2728
Can I book a room at the new hotel on campus?,hotel,building,2729
Where is the nearest hotel from the library?,hotel,building,2730
I'm looking for the Birthday Cake Recommendations at the student union.,Birthday Cake Recommendations,building,2731
Can you show me where the Birthday Cake Recommendations are located on campus?,Birthday Cake Recommendations,building,2732
Where can I find the Birthday Cake Recommendations in the university's resource guide?,Birthday Cake Recommendations,building,2733
Where can I find birthday cake recommendations in the student union building?,birthday cake recommendations,building,2734
I need help with birthday cake recommendations for my friend's party.,birthday cake recommendations,building,2735
Can you give me some suggestions on birthday cake recommendations?,birthday cake recommendations,building,2736
What are the cake recommendations in student union?,cake recommendations,building,2737
I need cake recommendations for my friend's birthday,cake recommendations,building,2738
Where can I find cake recommendations near the cafeteria?,cake recommendations,building,2739
Where can I buy a birthday cake on campus?,birthday cake,building,2740
I want to order a birthday cake for my friend's birthday.,birthday cake,building,2741
Can someone recommend a place to get a birthday cake in the university?,birthday cake,building,2742
Where are the cake shops located?,cake shops,building,2743
Can you tell me about the new cake shops on campus?,cake shops,building,2744
I'm looking for a good place to buy cakes at the cake shops,cake shops,building,2745
Where are On-Campus Clinics located?,On-Campus Clinics,building,2746
I need to visit On-Campus Clinics for a check-up,On-Campus Clinics,building,2747
What are the opening hours of On-Campus Clinics?,On-Campus Clinics,building,2748
Where can I find the on campus clinics?,on campus clinics,building,2749
I need to see a doctor at the on campus clinics.,on campus clinics,building,2750
Are there any on campus clinics open now?,on campus clinics,building,2751
What are the medical services available in this building?,medical services,building,2752
I need to find a doctor for medical services at school.,medical services,building,2753
Where can I get medical services on campus?,medical services,building,2754
Where can I find clinic information on campus?,clinic information,building,2755
What is the address of the student health clinic for clinic information?,clinic information,building,2756
Can you provide me with some clinic information about the university clinic?,clinic information,building,2757
Where is the AskA User Guide located?,AskA User Guide,building,2758
"I lost my password, where can I find the AskA User Guide on campus?",AskA User Guide,building,2759
What are the opening hours of the AskA User Guide?,AskA User Guide,building,2760
I'm having trouble finding the aska user guide on campus.,aska user guide,building,2761
Where is the aska user guide located?,aska user guide,building,2762
Can someone show me where the aska user guide is kept?,aska user guide,building,2763
Where is ASKA building located?,aska,building,2764
What floor is the ASKA building on?,aska,building,2765
How do I get to ASKA building?,aska,building,2766
I'm looking for the feedback platform in our campus.,feedback platform,building,2767
Where is the feedback platform located on this floor?,feedback platform,building,2768
Can you take me to the feedback platform?,feedback platform,building,2769
Where can I report issues with the elevator in A Zone?,report issues,building,2770
I need help reporting issues with my dorm's air conditioning.,report issues,building,2771
Can you tell me how to report issues with the internet in B1?,report issues,building,2772
Where is the Cashless Payment Guide located?,Cashless Payment Guide,building,2773
Can I find the Cashless Payment Guide in the library?,Cashless Payment Guide,building,2774
What floor is the Cashless Payment Guide on?,Cashless Payment Guide,building,2775
Where is the cashless payment guide located?,cashless payment guide,building,2776
Can I find the cashless payment guide in the student lounge?,cashless payment guide,building,2777
What's the location of the cashless payment guide?,cashless payment guide,building,2778
What are the payment methods available at B1 building?,payment methods,building,2779
Where can I find information about payment methods in A3 building?,payment methods,building,2780
Do you have a list of payment methods that we can use for our project?,payment methods,building,2781
How do I make a payment at the library?,how to pay,building,2782
What is the process for paying fines at the A3 building?,how to pay,building,2783
Can you explain how to pay my tuition fee?,how to pay,building,2784
Where is the ePayment office?,ePayment,building,2785
I need help with ePayment.,ePayment,building,2786
How do I get to ePayment building?,ePayment,building,2787
Where can I find health and wellness services on campus?,health and wellness services,building,2788
I need help with health and wellness services.,health and wellness services,building,2789
What are the hours for health and wellness services?,health and wellness services,building,2790
Where is the counselling centre located?,counselling centre,building,2791
How do I get an appointment at the counselling centre?,counselling centre,building,2792
What are the opening hours of the counselling centre?,counselling centre,building,2793
Where is the wellness center on campus?,wellness,building,2794
What are the hours of operation for the wellness building?,wellness,building,2795
Can I schedule a massage at the wellness center?,wellness,building,2796
Is there a gym and wellness center on campus?,wellness,building,2797
Where is the mental health center on campus?,mental health,building,2798
What are the working hours of the mental health department?,mental health,building,2799
Is there a mental health support group near me?,mental health,building,2800
How do I book a room in the Library Study Room Booking Guide?,Library Study Room Booking Guide,building,2801
Where can I find the Library Study Room Booking Guide?,Library Study Room Booking Guide,building,2802
What are the rules for booking study rooms according to the Library Study Room Booking Guide?,Library Study Room Booking Guide,building,2803
I want to book a study room at the library today.,library study room booking,building,2804
Can I make a reservation for the library study room?,library study room booking,building,2805
How do I book a study room at the university library?,library study room booking,building,2806
Where can I find the book study room?,book study room,building,2807
Can anyone tell me where is the book study room?,book study room,building,2808
I need help finding the book study room.,book study room,building,2809
How do I get to the book study room?,book study room,building,2810
Where is the study room located?,study room,building,2811
Can I book a study room in advance?,study room,building,2812
Is there a study room available near my dorm?,study room,building,2813
What is the location of KTV Near XMUM?,KTV Near XMUM,building,2814
I want to go to KTV Near XMUM tonight,KTV Near XMUM,building,2815
Can anyone recommend a place near KTV Near XMUM for dinner?,KTV Near XMUM,building,2816
Where is the ktv near xmum?,ktv near xmum,building,2817
Is there a ktv near xmum?,ktv near xmum,building,2818
What are the opening hours of ktv near xmum?,ktv near xmum,building,2819
Where is the karaoke on campus?,karaoke,building,2820
What building has a karaoke room?,karaoke,building,2821
Is there a karaoke in A Zone?,karaoke,building,2822
Where is the nearest ktv?,ktv,building,2823
Can I book a room in ktv for my birthday party?,ktv,building,2824
Is there a ktv near the hotel?,ktv,building,2825
Where can I practice singing in the school building?,singing,building,2826
What is the best location for singing on campus?,singing,building,2827
Is there a place with good acoustics for singing near the dormitory?,singing,building,2828
Where is the bicycle parking guide located?,bicycle parking guide,building,2829
Can you provide me with a map of the bicycle parking guide?,bicycle parking guide,building,2830
Is the bicycle parking guide near the library?,bicycle parking guide,building,2831
Where is the bike parking?,bike parking,building,2832
I lost my bike in bike parking.,bike parking,building,2833
How do I get to the new bike parking?,bike parking,building,2834
Where is the bicycle parking?,bicycle parking,building,2835
Is there a bike storage near the library and where's the bicycle parking?,bicycle parking,building,2836
"Can I park my bike at the A building or is it just for car parking, but also does the C building have any bicycle parking?",bicycle parking,building,2837
I'm looking for the building where to park my bike.,where to park bike,building,2838
Can you tell me where is the place where to park bike?,where to park bike,building,2839
"I need to find out where can I park my bike on campus, specifically where to park bike.",where to park bike,building,2840
Where are the Milk Tea Shops Near XMUM?,Milk Tea Shops Near XMUM,building,2841
How do I get to Milk Tea Shops Near XMUM from my dormitory?,Milk Tea Shops Near XMUM,building,2842
What is the address of Milk Tea Shops Near XMUM?,Milk Tea Shops Near XMUM,building,2843
Where are the milk tea shops near xmum?,milk tea shops near xmum,building,2844
Can you give me directions to milk tea shops near xmum?,milk tea shops near xmum,building,2845
"I'm looking for milk tea shops near xmum, can you show me on the map?",milk tea shops near xmum,building,2846
Where is the milk tea shop located in A Zone?,milk tea,building,2847
Can I find milk tea at B1 Building?,milk tea,building,2848
Is there a milk tea shop near the student dorms?,milk tea,building,2849
Where is the bubble tea shop near the library?,bubble tea,building,2850
I want to buy bubble tea in B1 Building.,bubble tea,building,2851
Is there a bubble tea shop in A Zone Teaching Building?,bubble tea,building,2852
What's the location of drinks on campus?,drinks,building,2853
Where is the drinks building located?,drinks,building,2854
How do I get to the drinks area?,drinks,building,2855
What are the available classroom types at XMUM?,Classroom Types at XMUM,building,2856
Can I book a lecture theater at XMUM?,Classroom Types at XMUM,building,2857
Where can I find information about classroom types at XMUM?,Classroom Types at XMUM,building,2858
What are the different classroom types at xmum?,classroom types at xmum,building,2859
